id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count,genre_names,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
445651,en,The Darkest Minds,"After a disease kills 98% of America's children, the surviving 2% develop superpowers and are placed in internment camps. A 16-year-old girl escapes her camp and joins a group of other teens on the run from the government.",98.47,2018-07-25,The Darkest Minds,7.0,2642,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
474395,en,Teen Titans Go! To the Movies,"All the major DC superheroes are starring in their own films, all but the Teen Titans, so Robin is determined to remedy this situation by getting over his role as a sidekick and becoming a movie star. Thus, with a few madcap ideas and an inspirational song in their hearts, the Teen Titans head to Hollywood to fulfill their dreams.",25.092,2018-07-27,Teen Titans Go! To the Movies,7.3,1038,"['Animation', 'Action', 'Comedy', 'Science Fiction']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
414191,en,Our House,Ethan is suffering enormous guilt after his parents are killed in a car accident. He quits a promising future at MIT and work on a revolutionary experiment in order to care for his younger siblings.,12.407,2018-07-27,Our House,5.6,316,"['Horror', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
492998,en,Puzzle,"After years of caring exclusively for the needs of her husband and children, Agnes, a devoted housewife living in a small town near New York, has found something she really enjoys doing: solving puzzles.",9.946,2018-07-27,Puzzle,6.5,148,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
421792,en,Down a Dark Hall,"Kit, a troubled girl, is sent to the exclusive Blackwood boarding school, where she discovers that only four other female students have been admitted to learn the four pillars of knowledge under the ominous wing of the mysterious headmistress Madame Duret.",15.752,2018-01-08,Down a Dark Hall,5.5,635,"['Horror', 'Mystery', 'Thriller', 'Fantasy', 'Drama']",0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
454992,en,The Spy Who Dumped Me,A couple of thirtysomething best friends unwittingly become entangled in an international conspiracy when oneâ€™s ex-boyfriend shows up at their apartment with a team of deadly assassins on his trail.,27.828,2018-02-08,The Spy Who Dumped Me,6.4,2090,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385448,en,The Little Mermaid,A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,20.824,2018-02-08,The Little Mermaid,5.0,815,"['Family', 'Adventure', 'Fantasy', 'Romance', 'Drama']",0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
420814,en,Christopher Robin,"Christopher Robin, the boy who had countless adventures in the Hundred Acre Wood, has grown up and lost his way. Now itâ€™s up to his spirited and loveable stuffed animals, Winnie The Pooh, Tigger, Piglet, and the rest of the gang, to rekindle their friendship and remind him of endless days of childlike wonder and make-believe, when doing nothing was the very best something.",23.049,2018-02-08,Christopher Robin,7.3,2541,"['Adventure', 'Comedy', 'Family', 'Fantasy']",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
340613,en,The Wife,"A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.",15.102,2018-02-08,The Wife,7.1,1016,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
489929,en,Destination Wedding,"Frank and Lindsayâ€”two emotionally-broken strangersâ€”meet on the way to a destination wedding. Over the course of the weekend and against all odds, they find themselves drawn together even though they are initially repulsed by one another.",16.426,2018-02-08,Destination Wedding,5.7,670,"['Romance', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
345940,en,The Meg,"A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.",92.162,2018-09-08,The Meg,6.3,7106,"['Action', 'Science Fiction', 'Horror']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
487558,en,BlacKkKlansman,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",20.624,2018-09-08,BlacKkKlansman,7.5,7079,"['Comedy', 'Crime', 'Drama']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523931,en,Megalodon,"A military vessel on the search for an unidentified submersible finds themselves face to face with a giant shark, forced to use only what they have on board to defend themselves from the monstrous beast.",35.137,2018-10-08,Megalodon,5.6,263,"['Action', 'Science Fiction', 'Horror', 'TV Movie']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
439015,en,Slender Man,"In a small town in Massachusetts, four high school girls perform a ritual in an attempt to debunk the lore of Slender Man. When one of the girls goes mysteriously missing, they begin to suspect that she is, in fact, his latest victim.",24.397,2018-10-08,Slender Man,4.3,1857,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
503619,en,The Package,"When a group of teenagers goes on a spring break camping trip, an unfortunate accident sets off a race to save their friendâ€™s most prized possession.",19.162,2018-10-08,The Package,5.9,1118,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470229,en,Summer of 84,"After suspecting that their police officer neighbor is a serial killer, a group of teenage friends spend their summer spying on him and gathering evidence, but as they get closer to discovering the truth, things get dangerous.",17.235,2018-10-08,Summer of 84,6.9,1184,"['Thriller', 'Mystery', 'Drama', 'Horror']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
455207,en,Crazy Rich Asians,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",29.048,2018-08-15,Crazy Rich Asians,7.1,3390,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
466282,en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,45.594,2018-08-16,To All the Boys I've Loved Before,7.6,8063,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
347375,en,Mile 22,"An elite group of American operatives, aided by a top-secret tactical command team, must transport an asset who holds life-threatening information to an extraction point 22 miles away through the hostile streets of an Asian city.",30.635,2018-08-16,Mile 22,6.2,2038,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
458344,en,"Juliet, Naked","Annie is stuck in a long-term relationship with Duncan â€“ an obsessive fan of obscure rocker Tucker Crowe. When the acoustic demo of Tucker's hit record from 25 years ago surfaces, its discovery leads to a life-changing encounter with the elusive rocker himself.",13.408,2018-08-16,"Juliet, Naked",6.3,438,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
399360,en,Alpha,"In the prehistoric past, Keda, a young and inexperienced hunter, struggles to return home after being separated from his tribe when bison hunting goes awry. On his way back he will find an unexpected ally.",30.316,2018-08-17,Alpha,6.5,2408,"['Adventure', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
523849,en,The Last Sharknado: It's About Time,"With much of America lying in ruins, the rest of the world braces for a global sharknado, Fin and his family must travel around the world to stop them.",16.08,2018-08-19,The Last Sharknado: It's About Time,4.6,232,"['Science Fiction', 'Action', 'Adventure', 'Comedy', 'TV Movie']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
534338,en,An Interview with God,An up-and-coming journalist finds his world and faith increasingly challenged when he's granted the interview of a lifetime â€“ with someone who claims to be God.,35.994,2018-08-20,An Interview with God,7.1,237,"['Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
412988,en,The Happytime Murders,"In a world where human beings and puppets live together, when the members of the cast of a children's television show aired during the 1990s begin to get murdered one by one, puppet Phil Philips, a former LAPD detective who fell in disgrace and turned into a private eye, takes on the case at the request of his old boss in order to assist detective Edwards, who was his partner in the past.",19.339,2018-08-22,The Happytime Murders,5.7,934,"['Action', 'Comedy', 'Crime']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438590,en,A-X-L,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,27.358,2018-08-23,A-X-L,6.3,1113,"['Science Fiction', 'Action', 'Adventure', 'Family']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
489999,en,Searching,"After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.",23.135,2018-08-24,Searching,7.6,3604,"['Thriller', 'Mystery', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
523773,en,Little Italy,Former childhood pals Leo and Nikki are attracted to each other as adultsâ€”but will their feuding parents' rival pizzerias put a chill on their sizzling romance?,13.395,2018-08-24,Little Italy,6.7,588,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426426,es,Roma,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",17.55,2018-08-25,Roma,7.7,3713,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533592,en,Scooby-Doo! and the Gourmet Ghost,"The Scooby gang visits a culinary resort run by Fred's uncle, Bobby Flay. While enjoying the sights, a ghost attacks the guests and destroys the resort, leaving the gang to put a stop to its threat.",14.86,2018-08-28,Scooby-Doo! and the Gourmet Ghost,8.1,147,"['Animation', 'Adventure', 'Family', 'Comedy']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
425505,en,Kin,"A young boy finds a powerful otherworldly weapon, which he uses to save his older adoptive brother from a crew of thugs. Before long, the two of them are also pursued by federal agents and mysterious mercenaries aiming to reclaim their asset.",23.876,2018-08-29,Kin,6.2,759,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
484247,en,A Simple Favor,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",23.951,2018-08-29,A Simple Favor,6.6,3890,"['Crime', 'Thriller', 'Mystery', 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
493551,en,Operation Finale,"In 1960, a team of Israeli secret agents is deployed to find Adolf Eichmann, the infamous Nazi architect of the Holocaust, supposedly hidden in Argentina, and get him to Israel to be judged.",15.433,2018-08-29,Operation Finale,6.7,885,"['Drama', 'History', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
545963,en,Norm of the North: Keys to the Kingdom,"When Norm returns to New York, he is falsely accused of a crime and must work with his pals to get the case dismissed while also protecting his kingdom in a winner-take-all hockey tournament.",28.266,2018-08-31,Norm of the North: Keys to the Kingdom,5.9,28,"['Animation', 'Comedy', 'Family']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
531593,en,Reprisal,"Jacob, a bank manager haunted by a violent heist that took the life of a coworker, teams up with his ex-cop neighbor, James, to bring down the assailant. While the two men work together to figure out the thiefâ€™s next move, Gabriel, the highly-trained criminal, is one step ahead. When Gabriel kidnaps Jacobâ€™s wife and daughter, Jacob barrels down a path of bloodshed that initiates an explosive counterattack and brings all three men to the breaking point.",13.15,2018-08-31,Reprisal,5.2,269,"['Action', 'Thriller', 'Crime']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
438674,en,Dragged Across Concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",15.651,2018-03-09,Dragged Across Concrete,6.6,872,"['Crime', 'Action', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
439079,en,The Nun,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,163.142,2018-05-09,The Nun,5.9,6227,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
346910,en,The Predator,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",45.5,2018-05-09,The Predator,5.6,4299,"['Science Fiction', 'Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
458594,en,Peppermint,"A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",24.531,2018-06-09,Peppermint,6.7,1895,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
471506,en,Greta,"A young woman returns a lonely widowâ€™s lost purse, leading to an unlikely relationship between the two â€” until the young woman discovers the widow might not be all that she seems.",25.336,2018-06-09,Greta,6.6,1214,"['Mystery', 'Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
454227,en,Outlaw King,"Forced into exile by the English after being crowned King of Scotland, legendary warrior Robert the Bruce fights to reclaim the throne.",18.218,2018-06-09,Outlaw King,6.8,1430,"['Action', 'History', 'War']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
472715,en,The Last Man,"Tov Matheson is a war veteran with PTSD who perceives that the apocalypse is coming. After starting a relationship with a dubious Messiah, he leaves his normal life and begins the construction of a shelter underground, training himself, in an extreme way, at the cost of losing everything and making people believe he is insane. When he also believes it, something extraordinary happens.",15.375,2018-06-09,The Last Man,5.6,110,"['Science Fiction', 'Action', 'Drama', 'Thriller']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
485811,en,Redcon-1,"After a zombie apocalypse spreads from a London prison, the UK is brought to its knees. The spread of the virus is temporarily contained but, without a cure, itâ€™s only a matter of time before it breaks its boundaries and the biggest problem of allâ€¦ any zombies with combat skills are now enhanced. With the South East of England quarantined from the rest of the world using fortified borders, intelligence finds that the scientist responsible for the outbreak is alive and well in London. With his recovery being the only hope of a cure, a squad of eight Special Forces soldiers is sent on a suicide mission to the city, now ruled by the undead, with a single task: get him out alive within 72 hours by any means necessary. What emerges is an unlikely pairing on a course to save humanity against ever-rising odds.",39.045,2018-07-09,Redcon-1,5.7,285,"['Action', 'Horror', 'Science Fiction']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
421658,en,Final Score,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.",17.923,2018-07-09,Final Score,6.1,472,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
523777,en,Next Gen,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",13.363,2018-07-09,Next Gen,7.0,699,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
462919,en,Sierra Burgess Is a Loser,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,20.503,2018-07-09,Sierra Burgess Is a Loser,6.3,3344,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
460885,en,Mandy,"The Shadow Mountains, 1983. Red and Mandy lead a loving and peaceful existence; but when their pine-scented haven is savagely destroyed, Red is catapulted into a phantasmagoric journey filled with bloody vengeance and laced with fire.",22.986,2018-09-13,Mandy,6.2,1716,"['Horror', 'Action', 'Thriller', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
539649,en,The Lie,"A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.",19.287,2018-09-13,The Lie,6.3,636,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
519255,en,Bel Canto,A famous opera singer is held hostage in South America by a guerrilla rebel group after performing at a Japanese businessman's lavish birthday party. Unexpected bonds are forged in the standoff that ensues.,11.461,2018-09-13,Bel Canto,5.4,111,"['Drama', 'Music', 'Romance', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
494974,en,Red Joan,"London, England, May 2000. The peaceful life of elderly Joan Stanley is suddenly disrupted when she is arrested by the British Intelligence Service and accused of providing information to communist Russia during the forties.",13.959,2018-09-13,Red Joan,6.7,335,"['Thriller', 'History']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
532973,en,Hell House LLC II: The Abaddon Hotel,"Eight years after the opening night tragedy of HELL HOUSE LLC, many unanswered questions remain. Thanks to an anonymous tip, an investigative journalist is convinced that key evidence is hidden inside the abandoned Abaddon Hotel. She assembles a team to break into the hotel in hopes of discovering the truth. But the source of the tip and the secrets of the Abaddon Hotel are more horrifying than any of them could have imagined.",31.065,2018-09-14,Hell House LLC II: The Abaddon Hotel,5.6,119,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
506680,en,Unbroken: Path to Redemption,"Zamperini returns to California where he wound up marrying Cynthia Applewhite while wrestling with untreated PTSD, suffering constant nightmares, angry, bitter and deeply depressed, his wife convinces Zamperini to attend the 1949 Billy Graham Crusade.",29.007,2018-09-14,Unbroken: Path to Redemption,6.7,133,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
295011,en,Patient Zero,"After an unprecedented global pandemic has turned the majority of humankind into violent infected beings, Morgan, a man gifted with the ability to speak the infected's new language, leads the last survivors on a hunt for patient zero and a cure.",13.481,2018-09-14,Patient Zero,5.2,326,"['Horror', 'Thriller', 'Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
460071,en,Lizzie,"Massachusetts, 1892. An unmarried woman of 32 and a social outcast, Lizzie lives a claustrophobic life under her father's cold and domineering control. When Bridget Sullivan, a young maid, comes to work for the family, Lizzie finds a sympathetic, kindred spirit, and a secret intimacy soon blossoms into a wicked plan.",13.585,2018-09-14,Lizzie,6.2,234,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
438808,en,White Boy Rick,"The story of a teenager, Richard Wershe Jr., who became an undercover informant for the police during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",19.739,2018-09-14,White Boy Rick,6.3,970,"['Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463821,en,The House with a Clock in Its Walls,"When ten-year-old Lewis is suddenly orphaned, he is sent to live with his Uncle Jonathan in a creaky (and creepy) old mansion with a mysterious ticking noise that emanates from the walls. Upon discovering that his uncle is a warlock, Lewis begins learning magic, but when he rebelliously resurrects an evil warlock he must find the secret of the house and save the world from destruction.",27.977,2018-09-15,The House with a Clock in Its Walls,6.2,2021,"['Fantasy', 'Family', 'Comedy']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
440161,en,The Sisters Brothers,"Oregon, 1851. Hermann Kermit Warm, a chemist and aspiring gold prospector, keeps a profitable secret that the Commodore wants to know, so he sends the Sisters brothers, two notorious assassins, to capture him on his way to California.",18.954,2018-09-19,The Sisters Brothers,6.8,1789,"['Drama', 'Western']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
446894,en,Smallfoot,A bright young yeti finds something he thought didn't existâ€”a human. News of this â€œsmallfootâ€ throws the simple yeti community into an uproar over what else might be out there in the big world beyond their snowy village.,23.789,2018-09-20,Smallfoot,6.8,1418,"['Family', 'Animation', 'Adventure', 'Fantasy']",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
220882,en,London Fields,"Clairvoyant femme fatale, Nicola Six has been living with a dark premonition of her impending death by murder. She begins a tangled love affair with three uniquely different men â€” one of whom she knows will be her murderer.",15.683,2018-09-20,London Fields,5.1,234,"['Crime', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
426249,en,Lords of Chaos,A teenager's quest to launch Norwegian Black Metal in Oslo in the 1990s results in a very violent outcome.,15.349,2018-09-20,Lords of Chaos,6.8,402,"['Drama', 'Music', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
446101,en,Assassination Nation,"After an anonymous hacker begins leaking the private data of thousands living in a small American town, the townspeople spiral into madness, with four high school seniors at the center of the maelstrom.",17.616,2018-09-21,Assassination Nation,6.3,777,"['Thriller', 'Horror', 'Comedy']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
424121,en,Apostle,"In 1905, a man travels to a remote island in search of his missing sister who has been kidnapped by a mysterious religious cult.",16.433,2018-09-21,Apostle,6.1,1318,"['Horror', 'Mystery', 'Thriller', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
446696,en,Life Itself,"As a young New York couple goes from college romance to marriage and the birth of their first child, the unexpected twists of their journey create reverberations that echo over continents and through lifetimes.",15.533,2018-09-21,Life Itself,7.2,499,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
395841,en,Hold the Dark,"In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery.",14.663,2018-09-22,Hold the Dark,5.4,876,"['Thriller', 'Mystery', 'Crime']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
400090,en,The Nightingale,"In 1825, Clare, a 21-year-old Irish convict, chases a British soldier through the rugged Tasmanian wilderness, bent on revenge for a terrible act of violence he committed against her family. She enlists the services of an Aboriginal tracker who is also marked by trauma from his own violence-filled past.",16.261,2018-09-23,The Nightingale,7.1,494,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
417812,en,Wildlife,"14-year-old Joe is the only child of Jeanette and Jerry â€” a housewife and a golf pro â€” in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",18.368,2018-09-23,Wildlife,6.7,644,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
472451,en,Boy Erased,"Jared, the son of a Baptist pastor in a small American town, is outed to his parents at age 19. Jared is faced with an ultimatum: attend a gay conversion therapy program â€“ or be permanently exiled and shunned by his family, friends, and faith.",14.655,2018-09-24,Boy Erased,7.0,1294,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
376865,en,High Life,A father and his daughter struggle to survive in deep space where they live in isolation.,15.746,2018-09-26,High Life,5.8,992,"['Science Fiction', 'Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
454293,en,Night School,"Teddy Walker is a successful salesman whose life takes an unexpected turn when he accidentally blows up his place of employment. Forced to attend night school to get his GED, Teddy soon finds himself dealing with a group of misfit students, his former high school nemesis and a feisty teacher who doesn't think he's too bright.",15.424,2018-09-27,Night School,6.2,1557,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429476,en,Hell Fest,"On Halloween night at a horror theme park, a costumed killer begins slaying innocent patrons who believe that it's all part of the festivities.",15.898,2018-09-27,Hell Fest,5.6,751,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
448095,en,I Still See You,"A spellbinding and romantic supernatural thriller. Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.",12.715,2018-09-27,I Still See You,6.6,564,"['Thriller', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
335983,en,Venom,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own.",84.497,2018-09-28,Venom,6.8,14804,"['Science Fiction', 'Action']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401478,en,Death Race: Beyond Anarchy,Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.,25.574,2018-02-10,Death Race: Beyond Anarchy,6.2,301,"['Action', 'Thriller', 'Science Fiction']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
506072,en,Prospect,"A teenage girl and her father travel to a remote alien moon, aiming to strike it rich. They've secured a contract to harvest a large deposit of the elusive gems hidden in the depths of the moon's toxic forest. But there are others roving the wilderness and the job quickly devolves into a fight to survive.",23.196,2018-02-10,Prospect,6.1,737,['Science Fiction'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
332562,en,A Star Is Born,"Seasoned musician Jackson Maine discovers â€” and falls in love with â€” struggling artist Ally. She has just about given up on her dream to make it big as a singer â€” until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.",37.176,2018-03-10,A Star Is Born,7.5,11113,"['Music', 'Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
552095,en,PAW Patrol: Mighty Pups,"When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor's golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day.",31.764,2018-04-10,PAW Patrol: Mighty Pups,7.5,551,"['Adventure', 'Animation', 'Family', 'Action']",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
446021,en,Bad Times at the El Royale,"Lake Tahoe, 1969. Seven strangers, each one with a secret to bury, meet at El Royale, a decadent motel with a dark past. In the course of a fateful night, everyone will have one last shot at redemption.",26.745,2018-04-10,Bad Times at the El Royale,6.8,3307,"['Thriller', 'Drama', 'Mystery', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
539517,en,Constantine: City of Demons - The Movie,"A decade after a tragic mistake, family man Chas and occult detective John Constantine set out to cure Chasâ€™s daughter Trish from a mysterious supernatural coma. With the help of the mysterious Nightmare Nurse, the influential Queen of Angels, and brutal Aztec God Mictlantecuhtli, the pair just might have a chance at outsmarting the demon Beroul to save Trishâ€™s soul. In a world of shadows and dark magic, not everything is what it seems, and thereâ€™s always a price to pay. The path to redemption is never easy, and if Constantine is to succeed, he must navigate through the dark urban underbelly of Los Angeles, outwit the most cunning spawns of hell, and come face to face with arch-nemesis Nergal â€“ all while battling his own inner demons!",25.67,2018-04-10,Constantine: City of Demons - The Movie,7.7,545,"['Fantasy', 'Animation', 'Horror', 'Action']",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
